<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>,<OI>
CC_HNX-INDEX,20170217,17099,441998612400,2969280200,14279,85517500,79402300
CC_VNINDEX,20170216,76067,3404302000000,213662861000,65738,347221000,348327370
CC_HNX-INDEX,20170216,19094,551272433100,17241004400,15867,90452400,90521700
CC_VNINDEX,20170215,66305,2851572000000,424989100400,57498,292181780,275304590
CC_HNX-INDEX,20170215,16122,410478652900,6062117000,13880,71935700,73810900
CC_VNINDEX,20170214,66579,2972199000000,285932301580,60001,311442390,300557900
CC_HNX-INDEX,20170214,15521,431332226800,5231579800,14403,72394800,75651000
CC_VNINDEX,20170213,64694,2622457000000,98608977400,55086,305694190,256552190
CC_HNX-INDEX,20170213,16222,432124266700,12856521500,15443,70135200,74232100
CC_VNINDEX,20170210,59237,2704819000000,343139196400,51710,263397700,257680260
CC_HNX-INDEX,20170210,16048,385503830900,7708636000,14478,74475700,74473800
CC_VNINDEX,20170209,63087,2794296000000,372330313800,52317,262380000,247330010
CC_HNX-INDEX,20170209,14443,314246778500,20684329300,12852,60152700,57948500
CC_VNINDEX,20170208,56449,2187801000000,322376533270,47544,255948880,250042060
CC_HNX-INDEX,20170208,13232,318432581800,21064683800,12555,58199300,63785100
CC_VNINDEX,20170207,60350,2823057000000,503087771400,51955,271634390,262107420
CC_HNX-INDEX,20170207,14779,396264016400,29928512200,14031,63658400,62419000
CC_VNINDEX,20170206,53565,2219489000000,201736933730,46881,231496270,207680330
CC_HNX-INDEX,20170206,14341,365142282500,5751287700,12338,63604700,60457100
CC_VNINDEX,20170203,52002,2279480000000,99971690700,48632,242592910,218095010
CC_HNX-INDEX,20170203,10780,243858737700,15726888000,10292,51109800,44834500
CC_VNINDEX,20170202,40133,1750883000000,197281062000,36020,159489640,144599350
CC_HNX-INDEX,20170202,8762,162980134100,9266622700,8039,31185100,33023700
CC_VNINDEX,20170125,36644,1692958000000,376173211700,33847,171380360,170341400
CC_HNX-INDEX,20170125,8693,161082311800,103488570500,8348,33717900,35758700
CC_VNINDEX,20170124,37280,1495991000000,256914984600,33112,192410150,159843160
CC_HNX-INDEX,20170124,8890,162346801000,6587832000,8140,39504600,31569800
CC_VNINDEX,20170123,35075,1640175000000,278556331700,33948,158252660,149500720
CC_HNX-INDEX,20170123,9485,188408929200,26140963900,8978,36260800,37998300
CC_VNINDEX,20170120,38508,1770079000000,333599858000,37098,160878810,159088420
CC_HNX-INDEX,20170120,9990,222652273500,11916734100,9484,43826300,41523400
CC_VNINDEX,20170119,33999,1542767000000,647470566000,32826,128369280,151828390
CC_HNX-INDEX,20170119,8371,224003951100,15347823000,9414,37685300,45408200
CC_VNINDEX,20170118,37708,1624123000000,501695938170,38450,156627390,179887010
CC_HNX-INDEX,20170118,8820,260574650600,44722263900,10295,42906000,48508100
CC_VNINDEX,20170117,41153,1765716000000,593835300200,39800,172627750,193931120
CC_HNX-INDEX,20170117,9375,198212300800,19171500100,9690,40447900,42960800
CC_VNINDEX,20170116,38557,1684774000000,411486695750,36956,149936320,176439190
CC_HNX-INDEX,20170116,8937,209797277900,85126228000,10035,41042500,53825300
CC_VNINDEX,20170113,41495,1698708000000,323385708020,41914,181875070,183988470
CC_HNX-INDEX,20170113,11031,241162592200,17105824100,10778,43061700,53436900
CC_VNINDEX,20170112,44998,1821783000000,233794616200,42844,194695210,213516160
CC_HNX-INDEX,20170112,11221,229792115000,21434154500,11023,42374700,54010200
CC_VNINDEX,20170111,44120,1896913000000,521994818120,42645,189912500,203624960
CC_HNX-INDEX,20170111,10641,231690285300,52220299000,10745,40510400,52625400
CC_VNINDEX,20170110,40493,1673499000000,272103084040,40387,186520950,179725020
CC_HNX-INDEX,20170110,11092,366687608600,80141798300,11131,49318000,57430100
CC_VNINDEX,20170109,40752,1953640000000,568735633210,42292,176500860,191080570
CC_HNX-INDEX,20170109,10682,239300057900,4309311400,10841,46289300,56409000
CC_VNINDEX,20170106,49066,2289993000000,647691117120,47958,264205610,230296220
CC_HNX-INDEX,20170106,10664,243253749600,44600122400,11296,45247100,56531100
CC_VNINDEX,20170105,43121,1779722000000,198800747500,41746,195296040,186188560
CC_HNX-INDEX,20170105,10427,217512251100,27935847200,10962,43821200,53259600
CC_VNINDEX,20170104,43800,1794245000000,311304688400,44227,202511440,205998430
CC_HNX-INDEX,20170104,10336,241287974400,18549268900,11537,43885100,56527200
CC_VNINDEX,20170103,38849,1636578000000,216211780500,39264,181803060,170127330
CC_HNX-INDEX,20170103,10249,251883669100,35874191400,10720,48326600,57595400
CC_VNINDEX,20161230,38848,1869308000000,960488356000,36025,205187440,210380870
CC_HNX-INDEX,20161230,9505,238304841300,113327826000,9819,44245500,45908000
CC_VNINDEX,20161229,41028,1837335000000,341087946500,39292,222948490,213823510
CC_HNX-INDEX,20161229,10406,246907488300,54969710600,9952,46336400,49049700
CC_VNINDEX,20161228,42301,1980400000000,241825367280,38008,236752850,186906400
CC_HNX-INDEX,20161228,10418,232061739200,79502373400,10260,48672900,48847300
CC_VNINDEX,20161227,46141,1984039000000,716764649820,38706,194346290,183005720
CC_HNX-INDEX,20161227,10194,248441518800,98542275000,10624,46523800,51024800
CC_VNINDEX,20161226,37110,1401799000000,1043154166020,34002,136838690,151004430
CC_HNX-INDEX,20161226,11430,273883074700,47126690600,10599,52441200,54706600
CC_VNINDEX,20161223,38478,1532882000000,730151062650,32591,145055840,145139600
CC_HNX-INDEX,20161223,11642,272885742900,122635610300,10215,53980300,54801100
CC_VNINDEX,20161222,43291,1760007000000,269027507000,38646,152907730,175404420
CC_HNX-INDEX,20161222,11909,304199638800,122031537000,11721,54436500,63807200
CC_VNINDEX,20161221,43509,1829647000000,1130049054290,39057,159227030,165427180
CC_HNX-INDEX,20161221,12034,309597929000,45170291100,11893,53779600,65723100
CC_VNINDEX,20161220,48134,1886167000000,224043148100,40019,164677970,189060830
CC_HNX-INDEX,20161220,11215,245204410500,74449462500,11115,55961100,59222500
CC_VNINDEX,20161219,48274,1894931000000,229233576300,43380,205589870,208449820
CC_HNX-INDEX,20161219,12451,326122879500,288219645400,11487,63924400,54839800
CC_VNINDEX,20161216,0,2835720000000,482706523000,0,0,0
CC_HNX-INDEX,20161216,12657,338060198000,16531448600,10774,63476000,57184200
CC_VNINDEX,20161215,49118,1941840000000,388124356400,39829,205636030,194937790
CC_HNX-INDEX,20161215,13273,354285685700,324439850700,11491,56281200,59070700
CC_VNINDEX,20161214,55540,1950291000000,380149615400,39030,341844380,286221160
CC_HNX-INDEX,20161214,13420,327766191100,76207280100,10651,76994500,57961900
CC_VNINDEX,20161213,44013,1929734000000,425550438800,41412,172168650,347590610
CC_HNX-INDEX,20161213,11339,288498299300,39025112400,11498,52899700,62339600
CC_VNINDEX,20161212,41709,1857913000000,442244316550,39189,159605670,307017880
CC_HNX-INDEX,20161212,11098,315990677800,86782131400,13055,56801100,75730200
CC_VNINDEX,20161209,40144,1572215000000,945760088380,39182,167106370,303760920
CC_HNX-INDEX,20161209,12117,341658627800,273903164600,12339,60172300,71901400
CC_VNINDEX,20161208,42323,1696878000000,677736686100,36995,183906780,282923190
CC_HNX-INDEX,20161208,12506,293948085000,69321239700,11834,62790300,67366300
CC_VNINDEX,20161207,46912,1981938000000,734319530010,40139,198410380,314960610
CC_HNX-INDEX,20161207,14326,363084131800,134723998800,12673,71069100,73285500
CC_VNINDEX,20161206,54856,2159402000000,167552982150,42571,203851160,329321420
CC_HNX-INDEX,20161206,14208,358951834100,63028995000,14039,64002300,78675700
CC_VNINDEX,20161205,43624,1855025000000,1230633510900,38599,152092760,245214720
CC_HNX-INDEX,20161205,15176,508251650100,15405432100,14720,91980400,99104800
CC_VNINDEX,20161202,47844,2202879000000,739287340000,44951,214545340,243111000
CC_HNX-INDEX,20161202,13007,291826448600,147907695400,12510,73441100,56452100
CC_VNINDEX,20161201,49457,2227401000000,444784866600,43397,205609200,214470870
CC_HNX-INDEX,20161201,16695,464330503200,13774171300,13315,81641200,67060600
CC_VNINDEX,20161130,50275,2758695000000,318796292120,45555,208224050,200590440
CC_HNX-INDEX,20161130,12681,272318357700,84273953800,11555,60565200,56790200
CC_VNINDEX,20161129,52095,2243551000000,258747600850,42157,189745000,209962250
CC_HNX-INDEX,20161129,13469,304640104200,302216891900,11208,65933900,54969300
CC_VNINDEX,20161128,48555,2245503000000,232077550900,39182,164595060,175239180
CC_HNX-INDEX,20161128,13387,343669993700,457658897300,11610,69348400,62235200
CC_VNINDEX,20161125,50579,2313991000000,129145960200,44663,204364450,199495320
CC_HNX-INDEX,20161125,13829,281171503400,467057383500,12363,73809500,64057600
CC_VNINDEX,20161124,53450,2255626000000,77559417470,45547,220876820,219764640
CC_HNX-INDEX,20161124,12703,276700680500,35237567500,12789,68568900,63509900
CC_VNINDEX,20161123,49517,2335464000000,219035271240,47200,208704630,218374470
CC_HNX-INDEX,20161123,13398,289587066400,25582891100,13305,66386400,57766100
CC_VNINDEX,20161122,46578,1956933000000,269645918050,47448,213662510,200481280
CC_HNX-INDEX,20161122,13922,336750781500,40216615700,13920,62049400,60008900
CC_VNINDEX,20161121,42916,1786024000000,217915236800,40810,187571100,181550740
CC_HNX-INDEX,20161121,12284,233629971300,43479689700,11900,52619300,54301600
CC_UPCOM-INDEX,20161121,7322,139241821200,0,4587,16142300,12754700
CC_VNINDEX,20161118,48889,1934602000000,211938535000,42090,181889980,187468920
CC_HNX-INDEX,20161118,12969,308858376300,56874773600,13192,59988500,64484100
CC_VNINDEX,20161117,47587,1891857000000,346821334300,46614,208013960,231112520
CC_HNX-INDEX,20161117,13509,280973086700,19764969200,14026,60618700,71041100
CC_VNINDEX,20161116,47679,1956495000000,158826901760,43408,204968140,194817970
CC_HNX-INDEX,20161116,14665,342411689000,14547592300,14455,75235500,74134800
CC_VNINDEX,20161115,48257,1994429000000,258798487580,43834,208749110,199847260
CC_HNX-INDEX,20161115,13964,293902090000,10405854400,13450,61963600,64185300
CC_VNINDEX,20161114,53526,2227926000000,180853856300,47627,213129680,207051120
CC_HNX-INDEX,20161114,14160,302624231800,26464666200,12940,61960400,63909100
CC_VNINDEX,20161111,42331,1668148000000,231118537600,44965,185013030,193018420
CC_HNX-INDEX,20161111,14189,293088298700,17145597900,13576,62495500,69222100
CC_VNINDEX,20161110,44648,1940315000000,254552113450,42588,216635930,171129730
CC_HNX-INDEX,20161110,15523,381584934800,28922638800,13834,78528100,75785200
CC_VNINDEX,20161109,69386,2858131000000,183087597500,45512,235755470,216527140
CC_HNX-INDEX,20161109,18188,459831596100,41205003100,14175,76142200,90345700
CC_VNINDEX,20161108,37130,1497341000000,369798302850,38227,147928300,151267650
CC_HNX-INDEX,20161108,13458,327976977800,9047868100,12416,69735800,78743900
CC_VNINDEX,20161107,38556,1594746000000,158655347200,38013,167526960,155792330
CC_HNX-INDEX,20161107,12434,269347293900,4731928300,11445,58530300,64980600
CC_VNINDEX,20161104,35793,1342658000000,224617614300,33873,147869940,149924380
CC_HNX-INDEX,20161104,11345,219596822900,23706834500,11292,49368100,65840100
CC_VNINDEX,20161103,48636,2022210000000,242487928900,40745,194756450,199020400
CC_HNX-INDEX,20161103,13617,357927823900,46696051800,12952,57204400,75013600
CC_VNINDEX,20161102,41970,1892055000000,441838505800,41435,207054860,230661540
CC_HNX-INDEX,20161102,12297,302952106100,19329620600,12846,47154300,69047000
CC_VNINDEX,20161101,42649,1596504000000,233796800000,39742,202500280,197531840
CC_HNX-INDEX,20161101,12913,309648987000,16554508200,12452,55726100,69662100
CC_VNINDEX,20161031,46528,1836290000000,302184947750,43852,191279150,221294560
CC_HNX-INDEX,20161031,12740,326261358000,101662069700,12792,54738700,72868700
CC_VNINDEX,20161028,42745,1754748000000,311476681000,41289,229320020,183675790
CC_HNX-INDEX,20161028,13803,384744515600,21934573000,11951,68171400,77780300
CC_VNINDEX,20161027,40130,1512022000000,137320144200,36064,162583410,163162040
CC_HNX-INDEX,20161027,12442,289499204700,7362745500,11213,56194400,75518500
CC_VNINDEX,20161026,41382,1409461000000,210663819760,36719,167717000,172046890
CC_HNX-INDEX,20161026,12780,317091108900,109890429400,11739,52545900,81277400
CC_VNINDEX,20161025,47691,1820612000000,414574516050,42369,196711500,200487980
CC_HNX-INDEX,20161025,14206,370267463200,17747236400,12864,59738300,90967300
CC_VNINDEX,20161024,44596,1836121000000,646939514000,41745,166093850,186146980
CC_HNX-INDEX,20161024,14168,403635686400,4880840200,13307,64474100,102317900
CC_VNINDEX,20161021,47735,1825795000000,550530230700,47968,192278150,229248360
CC_HNX-INDEX,20161021,13564,368033123600,37634391400,13985,57900000,105645600
CC_VNINDEX,20161020,43039,1794437000000,565425298200,47423,223234640,216605630
CC_HNX-INDEX,20161020,15788,509031327600,10559640700,15232,74125500,108895100
CC_VNINDEX,20161019,48392,2112816000000,1048469546400,51697,214872940,241649290
CC_HNX-INDEX,20161019,16024,460431714300,12601502400,15704,75295800,109393300
CC_VNINDEX,20161018,49013,1598618000000,924713334200,43949,191649720,207508170
CC_HNX-INDEX,20161018,15718,435365888800,35159574500,13676,78675700,101338200
CC_VNINDEX,20161017,49501,1717377000000,108748838200,45560,191103990,213844700
CC_HNX-INDEX,20161017,13950,359989199500,18042682600,13305,65992100,99782600
CC_VNINDEX,20161014,53617,2158645000000,1171877557300,52820,261432880,255516420
CC_HNX-INDEX,20161014,15357,439336470100,64157897300,15206,80345800,109493000
CC_VNINDEX,20161013,52701,1877091000000,248263360500,45798,267839020,212778430
CC_HNX-INDEX,20161013,14543,410570120000,7670976600,13268,76591700,92409000
CC_VNINDEX,20161012,52153,1779026000000,214733888000,44450,224666680,207555030
CC_HNX-INDEX,20161012,14151,398552861500,49430692200,13139,72388800,93919800
CC_VNINDEX,20161011,59736,2472634000000,554606597600,49284,251708970,219798110
CC_HNX-INDEX,20161011,14154,442999282700,21695933800,13679,60515400,91454900
CC_VNINDEX,20161010,50776,1961177000000,369019538300,45714,208941510,223176600
CC_HNX-INDEX,20161010,13190,362754059900,77176278500,13657,55774300,83894500
CC_VNINDEX,20161007,58730,2497859000000,290187911000,50089,260491420,238087630
CC_HNX-INDEX,20161007,16442,557005758500,8066160300,16017,79437100,103985100
CC_VNINDEX,20161006,54836,2375460000000,389298495100,49843,278640350,248859510
CC_HNX-INDEX,20161006,15395,459650526100,77510875600,14663,76372100,91304200
CC_VNINDEX,20161005,48171,1991550000000,201644539300,44064,213489130,194827070
CC_HNX-INDEX,20161005,14324,434457329600,24893132800,13783,71940800,81674200
CC_VNINDEX,20161004,57152,2808706000000,211520855800,50465,183129610,211924720
CC_HNX-INDEX,20161004,15446,527642823500,69443821700,16106,62620500,78791000
CC_VNINDEX,20161003,50174,2214361000000,466423494500,46079,196893860,208387490
CC_HNX-INDEX,20161003,14286,423737183400,36412469400,14648,58438600,71624700
CC_VNINDEX,20160930,52739,2301086000000,251747590000,46122,212446070,183702080
CC_HNX-INDEX,20160930,15418,530747930600,65765010200,15124,65164600,69330500
CC_VNINDEX,20160929,54979,2619881000000,226787961300,51668,198834380,203746220
CC_HNX-INDEX,20160929,17853,623587236700,63652483500,16820,74933400,75941600
CC_VNINDEX,20160928,53903,2299600000000,512319145200,51095,200937860,209837840
CC_HNX-INDEX,20160928,14475,418445122800,72711704400,15236,57953900,66110300
CC_VNINDEX,20160927,54569,2330686000000,281813101650,49629,200269300,208585940
CC_HNX-INDEX,20160927,14276,403876251500,67415383400,14200,63195400,59956200
CC_VNINDEX,20160926,47035,2012819000000,2014633802700,43559,163959960,177361060
CC_HNX-INDEX,20160926,13807,372175026300,84491911700,12839,56661800,58279400
CC_VNINDEX,20160923,47797,1986610000000,2672687473260,46999,189927850,188870450
CC_HNX-INDEX,20160923,14325,463296558100,32503765800,12900,63647000,63228100
CC_VNINDEX,20160922,54137,2269631000000,995566286400,51179,216373070,204665680
CC_HNX-INDEX,20160922,15529,488939570200,44173113200,14390,68806200,69057100
CC_VNINDEX,20160921,53831,2510720000000,836485551700,46941,256514720,222042730
CC_HNX-INDEX,20160921,14803,415637937900,60624599800,13872,54579800,60648400
CC_VNINDEX,20160920,49778,2285370000000,711664598000,43610,194729580,177410630
CC_HNX-INDEX,20160920,14905,467372971100,62461758600,13171,59423700,60747600
CC_VNINDEX,20160919,49679,2325827000000,32726933500,41283,191139010,181851880
CC_HNX-INDEX,20160919,14348,461887231100,69233954000,12858,59178900,59821100
CC_VNINDEX,20160916,51715,3961282000000,895298215200,37405,329474320,297533610
CC_HNX-INDEX,20160916,15282,672890096000,40842507400,13211,97793500,105378400
CC_VNINDEX,20160915,42862,1716018000000,103769195900,39729,179163260,202357840
CC_HNX-INDEX,20160915,12644,367670173600,65826976100,12966,51444200,58558000
CC_VNINDEX,20160914,42648,1553108000000,80504225800,36970,163809970,191090630
CC_HNX-INDEX,20160914,13031,383521287800,32118540100,13860,52502600,63377900
CC_VNINDEX,20160913,44035,1852050000000,313602314900,37159,151749570,173466180
CC_HNX-INDEX,20160913,13828,431454554600,52841078100,13206,57297400,60936500
CC_VNINDEX,20160912,45042,1982534000000,510526298600,40819,153904070,200935860
CC_HNX-INDEX,20160912,14091,444563523900,16713777800,13709,55084900,65950800
CC_VNINDEX,20160909,55546,2272419000000,436078408000,53775,211801960,241333710
CC_HNX-INDEX,20160909,16044,532428224800,31504891000,16193,66327000,72164800
CC_VNINDEX,20160908,59944,2729736000000,392572283400,54377,251712290,245824580
CC_HNX-INDEX,20160908,15948,469180369200,56855780200,15198,65660300,67502700
CC_VNINDEX,20160907,57482,2533395000000,306502916200,48600,209044520,212139600
CC_HNX-INDEX,20160907,15040,447535307900,3593893300,14047,65728400,64574900
