<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>,<OI>
NN_HNX-INDEX,20080129,84320,4482300,95600,205270,1760553000,2226181000
NN_VNINDEX,20080129,84320,8662410,318200,205270,1760553000,2226181000
NN_HNX-INDEX,20080128,84320,2775300,8000,205270,1760553000,2226181000
NN_VNINDEX,20080128,84320,6407110,222000,205270,1760553000,2226181000
NN_HNX-INDEX,20080125,84320,3088900,305226,205270,1760553000,2226181000
NN_VNINDEX,20080125,84320,6206740,350300,205270,1760553000,2226181000
NN_HNX-INDEX,20080124,84320,3919500,223500,205270,1760553000,2226181000
NN_VNINDEX,20080124,84320,8074170,511000,205270,1760553000,2226181000
NN_HNX-INDEX,20080123,84320,3690400,50000,205270,1760553000,2226181000
NN_VNINDEX,20080123,84320,8336830,512510,205270,1760553000,2226181000
NN_HNX-INDEX,20080122,84320,2767400,16000,205270,1760553000,2226181000
NN_VNINDEX,20080122,84320,7393800,554015,205270,1760553000,2226181000
NN_HNX-INDEX,20080121,84320,2120800,21800,205270,1760553000,2226181000
NN_VNINDEX,20080121,84320,5195510,1720200,205270,1760553000,2226181000
NN_HNX-INDEX,20080118,84320,3230700,7000,205270,1760553000,2226181000
NN_VNINDEX,20080118,84320,5602330,40000,205270,1760553000,2226181000
NN_HNX-INDEX,20080117,84320,4209500,48700,205270,1760553000,2226181000
NN_VNINDEX,20080117,84320,9950270,322100,205270,1760553000,2226181000
NN_HNX-INDEX,20080116,84320,3455600,52000,205270,1760553000,2226181000
NN_VNINDEX,20080116,84320,9010790,41000,205270,1760553000,2226181000
NN_HNX-INDEX,20080115,84320,3376700,83000,205270,1760553000,2226181000
NN_VNINDEX,20080115,84320,9382680,357000,205270,1760553000,2226181000
NN_HNX-INDEX,20080114,84320,2588300,56500,205270,1760553000,2226181000
NN_VNINDEX,20080114,84320,7000570,967740,205270,1760553000,2226181000
NN_HNX-INDEX,20080111,84320,2393300,39000,205270,1760553000,2226181000
NN_VNINDEX,20080111,84320,7088110,145000,205270,1760553000,2226181000
NN_HNX-INDEX,20080110,84320,2720200,73100,205270,1760553000,2226181000
NN_VNINDEX,20080110,84320,10101130,190000,205270,1760553000,2226181000
NN_HNX-INDEX,20080109,84320,1714200,50000,205270,1760553000,2226181000
NN_VNINDEX,20080109,84320,6115760,480357,205270,1760553000,2226181000
NN_HNX-INDEX,20080108,84320,2345900,103062,205270,1760553000,2226181000
NN_VNINDEX,20080108,84320,5919770,417650,205270,1760553000,2226181000
NN_HNX-INDEX,20080107,84320,1958000,40000,205270,1760553000,2226181000
NN_VNINDEX,20080107,84320,6177560,217800,205270,1760553000,2226181000
NN_HNX-INDEX,20080104,84320,1519900,23400,205270,1760553000,2226181000
NN_VNINDEX,20080104,84320,4409690,0,205270,1760553000,2226181000
NN_HNX-INDEX,20080103,84320,1556900,35700,205270,1760553000,2226181000
NN_VNINDEX,20080103,84320,4850620,169950,205270,1760553000,2226181000
NN_HNX-INDEX,20080102,84320,1867700,0,205270,1760553000,2226181000
NN_VNINDEX,20080102,84320,4543630,462952,205270,1760553000,2226181000
NN_HNX-INDEX,20071228,84320,2461500,0,205270,1760553000,2226181000
NN_VNINDEX,20071228,84320,5296830,269750,205270,1760553000,2226181000
NN_HNX-INDEX,20071227,84320,1916200,38778,205270,1760553000,2226181000
NN_VNINDEX,20071227,84320,5449580,1175400,205270,1760553000,2226181000
NN_HNX-INDEX,20071226,84320,1964100,103330,205270,1760553000,2226181000
NN_VNINDEX,20071226,84320,5510840,255160,205270,1760553000,2226181000
NN_HNX-INDEX,20071225,84320,1803200,117700,205270,1760553000,2226181000
NN_VNINDEX,20071225,84320,5831860,952220,205270,1760553000,2226181000
NN_HNX-INDEX,20071224,84320,2206700,91000,205270,1760553000,2226181000
NN_VNINDEX,20071224,84320,5457610,434390,205270,1760553000,2226181000
NN_HNX-INDEX,20071221,84320,2469700,83000,205270,1760553000,2226181000
NN_VNINDEX,20071221,84320,6655160,138200,205270,1760553000,2226181000
NN_HNX-INDEX,20071220,84320,1592400,346386,205270,1760553000,2226181000
NN_VNINDEX,20071220,84320,7018570,75000,205270,1760553000,2226181000
NN_HNX-INDEX,20071219,84320,3164600,265100,205270,1760553000,2226181000
NN_VNINDEX,20071219,84320,8299280,301480,205270,1760553000,2226181000
NN_HNX-INDEX,20071218,84320,2546000,113800,205270,1760553000,2226181000
NN_VNINDEX,20071218,84320,7068380,480000,205270,1760553000,2226181000
NN_HNX-INDEX,20071217,84320,1954500,129300,205270,1760553000,2226181000
NN_VNINDEX,20071217,84320,5599770,2061000,205270,1760553000,2226181000
NN_HNX-INDEX,20071214,84320,2194800,286800,205270,1760553000,2226181000
NN_VNINDEX,20071214,84320,5404390,123000,205270,1760553000,2226181000
NN_HNX-INDEX,20071213,84320,1923200,253700,205270,1760553000,2226181000
NN_VNINDEX,20071213,84320,5793160,360000,205270,1760553000,2226181000
NN_HNX-INDEX,20071212,84320,3363500,121200,205270,1760553000,2226181000
NN_VNINDEX,20071212,84320,7460800,254470,205270,1760553000,2226181000
NN_HNX-INDEX,20071211,84320,2667700,32000,205270,1760553000,2226181000
NN_VNINDEX,20071211,84320,7389530,912800,205270,1760553000,2226181000
NN_HNX-INDEX,20071210,84320,2877600,110600,205270,1760553000,2226181000
NN_VNINDEX,20071210,84320,6210520,2900677,205270,1760553000,2226181000
NN_HNX-INDEX,20071207,84320,3634800,5000,205270,1760553000,2226181000
NN_VNINDEX,20071207,84320,6455380,90000,205270,1760553000,2226181000
NN_HNX-INDEX,20071206,84320,2932500,79920,205270,1760553000,2226181000
NN_VNINDEX,20071206,84320,5878330,1304390,205270,1760553000,2226181000
NN_HNX-INDEX,20071205,84320,3725600,96400,205270,1760553000,2226181000
NN_VNINDEX,20071205,84320,7609570,179770,205270,1760553000,2226181000
NN_HNX-INDEX,20071204,84320,5295200,158700,205270,1760553000,2226181000
NN_VNINDEX,20071204,84320,9313430,155300,205270,1760553000,2226181000
NN_HNX-INDEX,20071203,84320,3495300,16000,205270,1760553000,2226181000
NN_VNINDEX,20071203,84320,8220190,92000,205270,1760553000,2226181000
NN_HNX-INDEX,20071130,84320,2473100,79100,205270,1760553000,2226181000
NN_VNINDEX,20071130,84320,8267420,197000,205270,1760553000,2226181000
NN_HNX-INDEX,20071129,84320,3026400,68000,205270,1760553000,2226181000
NN_VNINDEX,20071129,84320,6741150,746740,205270,1760553000,2226181000
NN_HNX-INDEX,20071128,84320,2274500,40000,205270,1760553000,2226181000
NN_VNINDEX,20071128,84320,6779460,861588,205270,1760553000,2226181000
NN_HNX-INDEX,20071127,84320,2933100,80400,205270,1760553000,2226181000
NN_VNINDEX,20071127,84320,7979180,175000,205270,1760553000,2226181000
NN_HNX-INDEX,20071126,84320,2864400,74600,205270,1760553000,2226181000
NN_VNINDEX,20071126,84320,9189060,458690,205270,1760553000,2226181000
NN_HNX-INDEX,20071123,84320,2191000,53050,205270,1760553000,2226181000
NN_VNINDEX,20071123,84320,6357310,1213427,205270,1760553000,2226181000
NN_HNX-INDEX,20071122,84320,3058700,144000,205270,1760553000,2226181000
NN_VNINDEX,20071122,84320,7226680,70000,205270,1760553000,2226181000
NN_HNX-INDEX,20071121,84320,2674400,310000,205270,1760553000,2226181000
NN_VNINDEX,20071121,84320,8405070,440000,205270,1760553000,2226181000
NN_HNX-INDEX,20071120,84320,2260800,132880,205270,1760553000,2226181000
NN_VNINDEX,20071120,84320,7086490,678180,205270,1760553000,2226181000
NN_HNX-INDEX,20071119,84320,2120100,10000,205270,1760553000,2226181000
NN_VNINDEX,20071119,84320,6406450,209130,205270,1760553000,2226181000
NN_HNX-INDEX,20071116,84320,2554300,12400,205270,1760553000,2226181000
NN_VNINDEX,20071116,84320,8028320,147000,205270,1760553000,2226181000
NN_HNX-INDEX,20071115,84320,3053700,112900,205270,1760553000,2226181000
NN_VNINDEX,20071115,84320,12715190,470000,205270,1760553000,2226181000
NN_HNX-INDEX,20071114,84320,3967900,59900,205270,1760553000,2226181000
NN_VNINDEX,20071114,84320,12808490,339750,205270,1760553000,2226181000
NN_HNX-INDEX,20071113,84320,3317500,177000,205270,1760553000,2226181000
NN_VNINDEX,20071113,84320,12839120,195000,205270,1760553000,2226181000
NN_HNX-INDEX,20071112,84320,3041900,94400,205270,1760553000,2226181000
NN_VNINDEX,20071112,84320,9424150,486870,205270,1760553000,2226181000
NN_HNX-INDEX,20071109,84320,3758600,97000,205270,1760553000,2226181000
NN_VNINDEX,20071109,84320,11505820,446000,205270,1760553000,2226181000
NN_HNX-INDEX,20071108,84320,2999200,131000,205270,1760553000,2226181000
NN_VNINDEX,20071108,84320,8231280,400000,205270,1760553000,2226181000
NN_HNX-INDEX,20071107,84320,3850800,253000,205270,1760553000,2226181000
NN_VNINDEX,20071107,84320,12822220,274060,205270,1760553000,2226181000
NN_HNX-INDEX,20071106,84320,3816600,101685,205270,1760553000,2226181000
NN_VNINDEX,20071106,84320,11111590,257670,205270,1760553000,2226181000
NN_HNX-INDEX,20071105,84320,3824900,94300,205270,1760553000,2226181000
NN_VNINDEX,20071105,84320,13976900,259900,205270,1760553000,2226181000
NN_HNX-INDEX,20071102,84320,4375200,63700,205270,1760553000,2226181000
NN_VNINDEX,20071102,84320,10449640,356480,205270,1760553000,2226181000
NN_HNX-INDEX,20071101,84320,5136200,98600,205270,1760553000,2226181000
NN_VNINDEX,20071101,84320,10069520,305550,205270,1760553000,2226181000
NN_HNX-INDEX,20071031,84320,5276500,213100,205270,1760553000,2226181000
NN_VNINDEX,20071031,84320,10967620,1390000,205270,1760553000,2226181000
NN_HNX-INDEX,20071030,84320,5542300,65100,205270,1760553000,2226181000
NN_VNINDEX,20071030,84320,11226940,303900,205270,1760553000,2226181000
NN_HNX-INDEX,20071029,84320,5808400,70200,205270,1760553000,2226181000
NN_VNINDEX,20071029,84320,14098100,30000,205270,1760553000,2226181000
NN_HNX-INDEX,20071026,84320,6801500,215800,205270,1760553000,2226181000
NN_VNINDEX,20071026,84320,11370340,430900,205270,1760553000,2226181000
NN_HNX-INDEX,20071025,84320,6536100,286250,205270,1760553000,2226181000
NN_VNINDEX,20071025,84320,11323150,195000,205270,1760553000,2226181000
NN_HNX-INDEX,20071024,84320,5764200,286400,205270,1760553000,2226181000
NN_VNINDEX,20071024,84320,10044240,332380,205270,1760553000,2226181000
NN_HNX-INDEX,20071023,84320,6113400,568600,205270,1760553000,2226181000
NN_VNINDEX,20071023,84320,9980580,515380,205270,1760553000,2226181000
NN_HNX-INDEX,20071022,84320,4670600,72100,205270,1760553000,2226181000
NN_VNINDEX,20071022,84320,9799430,549990,205270,1760553000,2226181000
NN_HNX-INDEX,20071019,84320,5663400,274000,205270,1760553000,2226181000
NN_VNINDEX,20071019,84320,11134710,246400,205270,1760553000,2226181000
NN_HNX-INDEX,20071018,84320,4417100,289200,205270,1760553000,2226181000
NN_VNINDEX,20071018,84320,12882280,207450,205270,1760553000,2226181000
NN_HNX-INDEX,20071017,84320,6744200,50000,205270,1760553000,2226181000
NN_VNINDEX,20071017,84320,12719330,125000,205270,1760553000,2226181000
NN_HNX-INDEX,20071016,84320,7858000,169400,205270,1760553000,2226181000
NN_VNINDEX,20071016,84320,11844080,164850,205270,1760553000,2226181000
NN_HNX-INDEX,20071015,84320,5888700,181556,205270,1760553000,2226181000
NN_VNINDEX,20071015,84320,11317810,300700,205270,1760553000,2226181000
NN_HNX-INDEX,20071012,84320,5382000,14000,205270,1760553000,2226181000
NN_VNINDEX,20071012,84320,12763490,688000,205270,1760553000,2226181000
NN_HNX-INDEX,20071011,84320,4862100,83000,205270,1760553000,2226181000
NN_VNINDEX,20071011,84320,11307770,712010,205270,1760553000,2226181000
NN_HNX-INDEX,20071010,84320,4313200,84100,205270,1760553000,2226181000
NN_VNINDEX,20071010,84320,11789350,719000,205270,1760553000,2226181000
NN_HNX-INDEX,20071009,84320,4894200,50000,205270,1760553000,2226181000
NN_VNINDEX,20071009,84320,13341890,700090,205270,1760553000,2226181000
NN_HNX-INDEX,20071008,84320,4650400,50400,205270,1760553000,2226181000
NN_VNINDEX,20071008,84320,12581270,740000,205270,1760553000,2226181000
NN_HNX-INDEX,20071005,84320,5127000,88000,205270,1760553000,2226181000
NN_VNINDEX,20071005,84320,13753700,260452,205270,1760553000,2226181000
NN_HNX-INDEX,20071004,84320,5885100,140300,205270,1760553000,2226181000
NN_VNINDEX,20071004,84320,14169190,1532600,205270,1760553000,2226181000
NN_HNX-INDEX,20071003,84320,5180300,175300,205270,1760553000,2226181000
NN_VNINDEX,20071003,84320,13407700,263500,205270,1760553000,2226181000
NN_HNX-INDEX,20071002,84320,6916600,220500,205270,1760553000,2226181000
NN_VNINDEX,20071002,84320,16073350,130000,205270,1760553000,2226181000
NN_HNX-INDEX,20071001,84320,4774100,109000,205270,1760553000,2226181000
NN_VNINDEX,20071001,84320,13331540,5700000,205270,1760553000,2226181000
NN_HNX-INDEX,20070928,84320,4606700,73100,205270,1760553000,2226181000
NN_VNINDEX,20070928,84320,14138920,222070,205270,1760553000,2226181000
NN_HNX-INDEX,20070927,84320,3649400,33000,205270,1760553000,2226181000
NN_VNINDEX,20070927,84320,10897620,340660,205270,1760553000,2226181000
NN_HNX-INDEX,20070926,84320,3360800,15000,205270,1760553000,2226181000
NN_VNINDEX,20070926,84320,13588520,730000,205270,1760553000,2226181000
NN_HNX-INDEX,20070925,84320,3231600,184000,205270,1760553000,2226181000
NN_VNINDEX,20070925,84320,12021490,607000,205270,1760553000,2226181000
NN_HNX-INDEX,20070924,84320,2381600,23650,205270,1760553000,2226181000
NN_VNINDEX,20070924,84320,9424070,450000,205270,1760553000,2226181000
NN_HNX-INDEX,20070921,84320,1746700,23000,205270,1760553000,2226181000
NN_VNINDEX,20070921,84320,10347010,492950,205270,1760553000,2226181000
NN_HNX-INDEX,20070920,84320,2669100,134000,205270,1760553000,2226181000
NN_VNINDEX,20070920,84320,9618100,150000,205270,1760553000,2226181000
NN_HNX-INDEX,20070919,84320,2641100,74000,205270,1760553000,2226181000
NN_VNINDEX,20070919,84320,6464750,73000,205270,1760553000,2226181000
NN_HNX-INDEX,20070918,84320,1782900,59000,205270,1760553000,2226181000
NN_VNINDEX,20070918,84320,6276630,185650,205270,1760553000,2226181000
NN_HNX-INDEX,20070917,84320,1246200,46500,205270,1760553000,2226181000
NN_VNINDEX,20070917,84320,5543960,1196000,205270,1760553000,2226181000
NN_HNX-INDEX,20070914,84320,1319600,0,205270,1760553000,2226181000
NN_VNINDEX,20070914,84320,5115070,100000,205270,1760553000,2226181000
NN_HNX-INDEX,20070913,84320,1238600,4410000,205270,1760553000,2226181000
NN_VNINDEX,20070913,84320,4870380,323000,205270,1760553000,2226181000
NN_HNX-INDEX,20070912,84320,1601900,0,205270,1760553000,2226181000
NN_VNINDEX,20070912,84320,6332870,70000,205270,1760553000,2226181000
NN_HNX-INDEX,20070911,84320,1644000,55000,205270,1760553000,2226181000
NN_VNINDEX,20070911,84320,5771660,125458,205270,1760553000,2226181000
NN_HNX-INDEX,20070910,84320,1579500,30000,205270,1760553000,2226181000
NN_VNINDEX,20070910,84320,5534110,1500000,205270,1760553000,2226181000
NN_HNX-INDEX,20070907,84320,1670900,0,205270,1760553000,2226181000
NN_VNINDEX,20070907,84320,6208740,0,205270,1760553000,2226181000
NN_HNX-INDEX,20070906,84320,971200,20000,205270,1760553000,2226181000
NN_VNINDEX,20070906,84320,6233390,460000,205270,1760553000,2226181000
NN_HNX-INDEX,20070905,84320,1058600,40000,205270,1760553000,2226181000
NN_VNINDEX,20070905,84320,6789000,690000,205270,1760553000,2226181000
NN_HNX-INDEX,20070904,84320,1050200,15800,205270,1760553000,2226181000
NN_VNINDEX,20070904,84320,5673710,228500,205270,1760553000,2226181000
NN_HNX-INDEX,20070831,84320,802600,55000,205270,1760553000,2226181000
NN_VNINDEX,20070831,84320,6264420,752050,205270,1760553000,2226181000
NN_HNX-INDEX,20070830,84320,747600,16700,205270,1760553000,2226181000
NN_VNINDEX,20070830,84320,4098470,20000,205270,1760553000,2226181000
NN_HNX-INDEX,20070829,84320,640100,0,205270,1760553000,2226181000
NN_VNINDEX,20070829,84320,4838170,447000,205270,1760553000,2226181000
NN_HNX-INDEX,20070828,84320,555200,0,205270,1760553000,2226181000
NN_VNINDEX,20070828,84320,4675530,270000,205270,1760553000,2226181000
NN_HNX-INDEX,20070827,84320,653900,220500,205270,1760553000,2226181000
NN_VNINDEX,20070827,84320,5587740,157000,205270,1760553000,2226181000
NN_HNX-INDEX,20070824,84320,918900,0,205270,1760553000,2226181000
NN_VNINDEX,20070824,84320,6780190,387210,205270,1760553000,2226181000
NN_HNX-INDEX,20070823,84320,972200,0,205270,1760553000,2226181000
NN_VNINDEX,20070823,84320,4871050,273000,205270,1760553000,2226181000
NN_HNX-INDEX,20070822,84320,828100,0,205270,1760553000,2226181000
NN_VNINDEX,20070822,84320,4204280,497000,205270,1760553000,2226181000
NN_HNX-INDEX,20070821,84320,732600,365700,205270,1760553000,2226181000
NN_VNINDEX,20070821,84320,5507240,813000,205270,1760553000,2226181000
NN_HNX-INDEX,20070820,84320,689700,153000,205270,1760553000,2226181000
NN_VNINDEX,20070820,84320,4452350,564850,205270,1760553000,2226181000
NN_HNX-INDEX,20070817,84320,778900,24500,205270,1760553000,2226181000
NN_VNINDEX,20070817,84320,3822720,20000,205270,1760553000,2226181000
NN_HNX-INDEX,20070816,84320,965300,0,205270,1760553000,2226181000
NN_VNINDEX,20070816,84320,3582160,308610,205270,1760553000,2226181000
NN_HNX-INDEX,20070815,84320,762700,18000,205270,1760553000,2226181000
NN_VNINDEX,20070815,84320,2999350,444660,205270,1760553000,2226181000
NN_HNX-INDEX,20070814,84320,915400,0,205270,1760553000,2226181000
NN_VNINDEX,20070814,84320,3588960,417000,205270,1760553000,2226181000
NN_HNX-INDEX,20070813,84320,780800,10000,205270,1760553000,2226181000
NN_VNINDEX,20070813,84320,3245980,500000,205270,1760553000,2226181000
NN_HNX-INDEX,20070810,84320,1359700,60000,205270,1760553000,2226181000
NN_VNINDEX,20070810,84320,5382520,1570000,205270,1760553000,2226181000
NN_HNX-INDEX,20070809,84320,1322000,10000,205270,1760553000,2226181000
NN_VNINDEX,20070809,84320,4646490,328400,205270,1760553000,2226181000
NN_HNX-INDEX,20070808,84320,603100,26900,205270,1760553000,2226181000
NN_VNINDEX,20070808,84320,4070630,360000,205270,1760553000,2226181000
NN_HNX-INDEX,20070807,84320,1028300,28100,205270,1760553000,2226181000
NN_VNINDEX,20070807,84320,3517070,198160,205270,1760553000,2226181000
NN_HNX-INDEX,20070806,84320,993400,118300,205270,1760553000,2226181000
NN_VNINDEX,20070806,84320,3231500,0,205270,1760553000,2226181000
NN_HNX-INDEX,20070803,84320,825200,0,205270,1760553000,2226181000
NN_VNINDEX,20070803,84320,3803430,185000,205270,1760553000,2226181000
NN_HNX-INDEX,20070802,84320,1260100,15000,205270,1760553000,2226181000
NN_VNINDEX,20070802,84320,4692420,67500,205270,1760553000,2226181000
NN_HNX-INDEX,20070801,84320,1081900,0,205270,1760553000,2226181000
NN_VNINDEX,20070801,84320,4813010,20000,205270,1760553000,2226181000
NN_HNX-INDEX,20070731,84320,1520300,10000,205270,1760553000,2226181000
NN_VNINDEX,20070731,84320,4511310,336350,205270,1760553000,2226181000
NN_HNX-INDEX,20070730,84320,944200,231000,205270,1760553000,2226181000
NN_VNINDEX,20070730,84320,2204160,276380,205270,1760553000,2226181000
NN_HNX-INDEX,20070727,84320,773500,0,205270,1760553000,2226181000
NN_VNINDEX,20070727,84320,3392690,703315,205270,1760553000,2226181000
NN_HNX-INDEX,20070726,84320,714500,120000,205270,1760553000,2226181000
NN_VNINDEX,20070726,84320,3432540,83840,205270,1760553000,2226181000
NN_HNX-INDEX,20070725,84320,840000,0,205270,1760553000,2226181000
NN_VNINDEX,20070725,84320,4496420,166400,205270,1760553000,2226181000
NN_HNX-INDEX,20070724,84320,585300,25000,205270,1760553000,2226181000
NN_VNINDEX,20070724,84320,5067280,60287,205270,1760553000,2226181000
NN_HNX-INDEX,20070723,84320,742100,126000,205270,1760553000,2226181000
NN_VNINDEX,20070723,84320,4865450,50000,205270,1760553000,2226181000
NN_HNX-INDEX,20070720,84320,768900,0,205270,1760553000,2226181000
NN_VNINDEX,20070720,84320,4692360,22000,205270,1760553000,2226181000
